Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,log_app_income,sqr_app_income,log_coapp_income,sqr_coapp_income,log_loan_amt,sqr_loan_amt,Total_Income,Total_Income_log,Total_Income_sqr,Payability,Payability_log,Payability_sqr,Credit_History_Payability,Loan_Status
LP001369,1,1,2,0,0,11417,1126.0,225.0,360.0,1.0,0,9.342858751676328,130347889,7.026426808699636,1267876.0,5.41610040220442,50625.0,12543.0,9.436918020024674,157326849.0,12318.0,9.418816886246988,151733124.0,12318.0,1
LP002175,1,1,0,0,0,4750,2333.0,130.0,360.0,1.0,0,8.465899897028686,22562500,7.75491027202143,5442889.0,4.867534450455582,16900.0,7083.0,8.865452825753623,50168889.0,6953.0,8.846928500099018,48344209.0,6953.0,1
LP001310,1,1,0,0,0,5695,4167.0,175.0,360.0,1.0,1,8.647343875881283,32433025,8.334951631422454,17363889.0,5.1647859739235145,30625.0,9862.0,9.196444266784072,97259044.0,9687.0,9.178540059426386,93837969.0,9687.0,1
LP001698,1,0,0,1,0,3975,2531.0,55.0,360.0,1.0,2,8.287780027088433,15800625,7.836369760545124,6405961.0,4.007333185232471,3025.0,6506.0,8.780480107033297,42328036.0,6451.0,8.771990436532242,41615401.0,6451.0,1
LP002544,1,1,1,1,0,1958,2436.0,131.0,360.0,1.0,2,7.579678823090456,3833764,7.798112628829788,5934096.0,4.875197323201151,17161.0,4394.0,8.387995252944556,19307236.0,4263.0,8.35772841676521,18173169.0,4263.0,1
LP001940,1,1,2,0,0,3153,1560.0,134.0,360.0,1.0,0,8.056109659545061,9941409,7.352441100243583,2433600.0,4.897839799950911,17956.0,4713.0,8.45807992692373,22212369.0,4579.0,8.429235912657095,20967241.0,4579.0,1
LP002086,0,1,0,0,0,4333,2451.0,110.0,360.0,1.0,0,8.374015421739909,18774889,7.804251383528112,6007401.0,4.700480365792417,12100.0,6784.0,8.822322177471738,46022656.0,6674.0,8.80597465931132,44542276.0,6674.0,0
LP001688,1,1,1,1,0,3500,1083.0,135.0,360.0,1.0,0,8.160518247477505,12250000,6.9874902470009905,1172889.0,4.90527477843843,18225.0,4583.0,8.430109084509125,21003889.0,4448.0,8.400209835930418,19784704.0,4448.0,1
LP002229,1,0,0,0,0,5941,4232.0,296.0,360.0,1.0,1,8.689632748355741,35295481,8.350429973538136,17909824.0,5.69035945432406,87616.0,10173.0,9.227492430793749,103489929.0,9877.0,9.197964100908127,97555129.0,9877.0,1
LP002837,1,1,3,0,0,3400,2500.0,123.0,360.0,0.0,2,8.131530710604252,11560000,7.824046010856292,6250000.0,4.812184355372417,15129.0,5900.0,8.68270762989381,34810000.0,5777.0,8.661639795781266,33373729.0,0.0,0
LP001565,1,1,1,0,0,3089,1280.0,121.0,360.0,0.0,1,8.035602692918582,9541921,7.154615356913663,1638400.0,4.795790545596741,14641.0,4369.0,8.382289428951436,19088161.0,4248.0,8.354203562921775,18045504.0,0.0,0
LP001497,1,1,2,0,0,5042,2083.0,185.0,360.0,1.0,2,8.525558107747866,25421764,7.641564441260972,4338889.0,5.220355825078324,34225.0,7125.0,8.871365005136852,50765625.0,6940.0,8.84505705350085,48163600.0,6940.0,0
LP001028,1,1,2,0,0,3073,8106.0,200.0,360.0,1.0,0,8.030409562130485,9443329,9.000359807188254,65707236.0,5.298317366548036,40000.0,11179.0,9.321792297270326,124970041.0,10979.0,9.303739636234733,120538441.0,10979.0,1
LP002788,1,1,0,1,0,2454,2333.0,181.0,360.0,0.0,0,7.805474625270857,6022116,7.75491027202143,5442889.0,5.198497031265826,32761.0,4787.0,8.473659189392508,22915369.0,4606.0,8.43511508038063,21215236.0,0.0,0
LP002974,1,1,0,0,0,3232,1950.0,108.0,360.0,1.0,2,8.080856419640986,10445824,7.575584651557793,3802500.0,4.68213122712422,11664.0,5182.0,8.552946361122055,26853124.0,5074.0,8.531884740159228,25745476.0,5074.0,1
LP002266,1,1,2,0,0,3100,1400.0,113.0,360.0,1.0,0,8.039157390473237,9610000,7.24422751560335,1960000.0,4.727387818712341,12769.0,4500.0,8.411832675758411,20250000.0,4387.0,8.386400901166214,19245769.0,4387.0,1
LP002429,1,1,1,0,1,3466,1210.0,130.0,360.0,1.0,2,8.150756470275551,12013156,7.098375638590786,1464100.0,4.867534450455582,16900.0,4676.0,8.450198322591959,21864976.0,4546.0,8.422003004412488,20666116.0,4546.0,1
LP001744,1,0,0,0,0,2971,2791.0,144.0,360.0,1.0,1,7.9966538754626075,8826841,7.934155233536322,7789681.0,4.969813299576001,20736.0,5762.0,8.659039915644474,33200644.0,5618.0,8.633731007664188,31561924.0,5618.0,1
LP002974,1,1,0,0,0,3232,1950.0,108.0,360.0,1.0,2,8.080856419640986,10445824,7.575584651557793,3802500.0,4.68213122712422,11664.0,5182.0,8.552946361122055,26853124.0,5074.0,8.531884740159228,25745476.0,5074.0,1
LP001024,1,1,2,0,0,3200,700.0,70.0,360.0,1.0,0,8.070906088787819,10240000,6.551080335043404,490000.0,4.248495242049359,4900.0,3900.0,8.268731832117737,15210000.0,3830.0,8.250620082174692,14668900.0,3830.0,1
LP001806,1,0,0,0,0,2965,5701.0,155.0,60.0,1.0,0,7.994632311431825,8791225,8.648396877031582,32501401.0,5.043425116919247,24025.0,8666.0,9.067162602299854,75099556.0,8511.0,9.049114723476961,72437121.0,8511.0,1
LP002652,1,0,0,0,0,5815,3666.0,311.0,360.0,1.0,2,8.668196064952765,33814225,8.20685642839965,13439556.0,5.739792912179234,96721.0,9481.0,9.15704507491796,89889361.0,9170.0,9.123692565250511,84088900.0,9170.0,0
LP001963,1,1,1,0,0,2014,2925.0,113.0,360.0,1.0,0,7.607878073278507,4056196,7.981049759665957,8555625.0,4.727387818712341,12769.0,4939.0,8.504918160540624,24393721.0,4826.0,8.481773246184977,23290276.0,4826.0,0
LP002585,1,1,0,0,0,3597,2157.0,119.0,360.0,0.0,2,8.187855443695623,12938409,7.676473646389156,4652649.0,4.77912349311153,14161.0,5754.0,8.657650544111494,33108516.0,5635.0,8.636752426473876,31753225.0,0.0,0
LP001892,1,0,0,0,0,2833,1857.0,126.0,360.0,1.0,2,7.949091499830517,8025889,7.526717561352706,3448449.0,4.836281906951478,15876.0,4690.0,8.453187861440325,21996100.0,4564.0,8.425954710981966,20830096.0,4564.0,1
LP001439,1,1,0,1,0,4300,2014.0,194.0,360.0,1.0,2,8.366370301681654,18490000,7.607878073278507,4056196.0,5.267858159063328,37636.0,6314.0,8.750524669117937,39866596.0,6120.0,8.719317375506371,37454400.0,6120.0,1
LP001744,1,0,0,0,0,2971,2791.0,144.0,360.0,1.0,1,7.9966538754626075,8826841,7.934155233536322,7789681.0,4.969813299576001,20736.0,5762.0,8.659039915644474,33200644.0,5618.0,8.633731007664188,31561924.0,5618.0,1
LP002129,1,1,0,0,0,2499,2458.0,160.0,360.0,1.0,1,7.823645930834952,6245001,7.80710329012598,6041764.0,5.075173815233827,25600.0,4957.0,8.508555998020574,24571849.0,4797.0,8.475746001502063,23011209.0,4797.0,1
LP002408,1,0,0,0,0,3660,5064.0,187.0,360.0,1.0,1,8.205218426395412,13395600,8.529911963824013,25644096.0,5.231108616854587,34969.0,8724.0,9.07383312732152,76108176.0,8537.0,9.052164937010307,72880369.0,8537.0,1
LP001207,1,1,0,1,1,2609,3449.0,165.0,180.0,0.0,2,7.866722285136729,6806881,8.145839612936841,11895601.0,5.10594547390058,27225.0,6058.0,8.709134991587183,36699364.0,5893.0,8.681520484837913,34727449.0,0.0,0
LP001743,1,1,2,0,0,4009,1717.0,116.0,360.0,1.0,1,8.296297112642508,16072081,7.448333860897476,2948089.0,4.7535901911063645,13456.0,5726.0,8.65277248565806,32787076.0,5610.0,8.632305998516742,31472100.0,5610.0,1
LP001994,0,0,0,0,0,2400,1863.0,104.0,360.0,0.0,0,7.783224016336037,5760000,7.529943370601589,3470769.0,4.6443908991413725,10816.0,4263.0,8.35772841676521,18173169.0,4159.0,8.33302993974291,17297281.0,0.0,0
LP002874,1,0,0,0,0,3229,2739.0,110.0,360.0,1.0,0,8.079927770758275,10426441,7.915348169263078,7502121.0,4.700480365792417,12100.0,5968.0,8.694167141883597,35617024.0,5858.0,8.675563527387679,34316164.0,5858.0,1
LP001116,1,0,0,1,0,3748,1668.0,110.0,360.0,1.0,1,8.228977643358313,14047504,7.419380582918692,2782224.0,4.700480365792417,12100.0,5416.0,8.59711281459211,29333056.0,5306.0,8.576593534697684,28153636.0,5306.0,1
LP001963,1,1,1,0,0,2014,2925.0,113.0,360.0,1.0,0,7.607878073278507,4056196,7.981049759665957,8555625.0,4.727387818712341,12769.0,4939.0,8.504918160540624,24393721.0,4826.0,8.481773246184977,23290276.0,4826.0,0
LP001256,1,0,0,0,0,3750,4750.0,176.0,360.0,1.0,0,8.229511118964457,14062500,8.465899897028686,22562500.0,5.170483995038151,30976.0,8500.0,9.047821442478408,72250000.0,8324.0,9.026898187513526,69288976.0,8324.0,0
LP001606,1,1,0,0,0,3497,1964.0,116.0,360.0,1.0,2,8.159660737063376,12229009,7.582738488914411,3857296.0,4.7535901911063645,13456.0,5461.0,8.605387202152153,29822521.0,5345.0,8.583916823459145,28569025.0,5345.0,1
LP001199,1,1,2,1,0,3357,2859.0,144.0,360.0,1.0,0,8.118802996980035,11269449,7.958227192322312,8173881.0,4.969813299576001,20736.0,6216.0,8.734881892047483,38638656.0,6072.0,8.711443319075466,36869184.0,6072.0,1
LP001098,1,1,0,0,0,3500,1667.0,114.0,360.0,1.0,1,8.160518247477505,12250000,7.418780882750794,2778889.0,4.736198448394496,12996.0,5167.0,8.550047528287184,26697889.0,5053.0,8.527737405291909,25532809.0,5053.0,1
LP002408,1,0,0,0,0,3660,5064.0,187.0,360.0,1.0,1,8.205218426395412,13395600,8.529911963824013,25644096.0,5.231108616854587,34969.0,8724.0,9.07383312732152,76108176.0,8537.0,9.052164937010307,72880369.0,8537.0,1
LP001379,1,1,2,0,0,3800,3600.0,216.0,360.0,0.0,0,8.242756345714477,14440000,8.1886891244442,12960000.0,5.375278407684165,46656.0,7400.0,8.909235279192261,54760000.0,7184.0,8.879611609982035,51609856.0,0.0,0
LP002912,1,1,1,0,0,4283,3000.0,172.0,84.0,1.0,2,8.36240897761537,18344089,8.006367567650246,9000000.0,5.147494476813453,29584.0,7283.0,8.893298144217916,53042089.0,7111.0,8.869398159883518,50566321.0,7111.0,0
LP002201,1,1,2,0,1,9323,7873.0,380.0,300.0,1.0,2,9.140239744296693,86918329,8.971194463184467,61984129.0,5.940171252720432,144400.0,17196.0,9.752432077616172,295702416.0,16816.0,9.730086093116732,282777856.0,16816.0,1
LP002342,1,1,2,0,1,1600,20000.0,239.0,360.0,1.0,0,7.3777589082278725,2560000,9.903487552536127,400000000.0,5.476463551931511,57121.0,21600.0,9.980448593672257,466560000.0,21361.0,9.969322108457675,456292321.0,21361.0,0
LP002893,1,0,0,0,0,1836,33837.0,90.0,360.0,1.0,0,7.515344571180436,3370896,10.429310157308027,1144942569.0,4.499809670330265,8100.0,35673.0,10.482149379105689,1272562929.0,35583.0,10.479623274697385,1266149889.0,35583.0,0
LP002837,1,1,3,0,0,3400,2500.0,123.0,360.0,0.0,2,8.131530710604252,11560000,7.824046010856292,6250000.0,4.812184355372417,15129.0,5900.0,8.68270762989381,34810000.0,5777.0,8.661639795781266,33373729.0,0.0,0
LP002941,1,1,2,1,1,6383,1000.0,187.0,360.0,1.0,2,8.761393485256058,40742689,6.907755278982137,1000000.0,5.231108616854587,34969.0,7383.0,8.906935339059165,54508689.0,7196.0,8.881280595070423,51782416.0,7196.0,0
LP001228,1,0,0,1,0,3200,2254.0,126.0,180.0,0.0,0,8.070906088787819,10240000,7.720461694599722,5080516.0,4.836281906951478,15876.0,5454.0,8.604104563405533,29746116.0,5328.0,8.580731212220226,28387584.0,0.0,0
LP001369,1,1,2,0,0,11417,1126.0,225.0,360.0,1.0,0,9.342858751676328,130347889,7.026426808699636,1267876.0,5.41610040220442,50625.0,12543.0,9.436918020024674,157326849.0,12318.0,9.418816886246988,151733124.0,12318.0,1
LP002788,1,1,0,1,0,2454,2333.0,181.0,360.0,0.0,0,7.805474625270857,6022116,7.75491027202143,5442889.0,5.198497031265826,32761.0,4787.0,8.473659189392508,22915369.0,4606.0,8.43511508038063,21215236.0,0.0,0
LP002619,1,1,0,1,0,3814,1483.0,124.0,300.0,1.0,1,8.246433786160365,14546596,7.301822342137932,2199289.0,4.820281565605037,15376.0,5297.0,8.574895901544526,28058209.0,5173.0,8.551208070003515,26759929.0,5173.0,1
LP001743,1,1,2,0,0,4009,1717.0,116.0,360.0,1.0,1,8.296297112642508,16072081,7.448333860897476,2948089.0,4.7535901911063645,13456.0,5726.0,8.65277248565806,32787076.0,5610.0,8.632305998516742,31472100.0,5610.0,1
LP001666,1,0,0,0,0,8333,3750.0,187.0,360.0,1.0,2,9.027978814382207,69438889,8.229511118964457,14062500.0,5.231108616854587,34969.0,12083.0,9.399554785027307,145998889.0,11896.0,9.383957488139991,141514816.0,11896.0,1
LP002734,1,1,0,0,0,6133,3906.0,324.0,360.0,1.0,0,8.721439305625983,37613689,8.270269111436624,15256836.0,5.780743515792329,104976.0,10039.0,9.214232786691527,100781521.0,9715.0,9.18142636181154,94381225.0,9715.0,1
LP001282,1,1,0,0,0,2500,2118.0,104.0,360.0,1.0,1,7.824046010856292,6250000,7.658227526161352,4485924.0,4.6443908991413725,10816.0,4618.0,8.43771698991444,21325924.0,4514.0,8.414938957377482,20376196.0,4514.0,1
LP002158,1,1,0,1,0,3000,1666.0,100.0,480.0,0.0,0,8.006367567650246,9000000,7.418180822726788,2775556.0,4.605170185988092,10000.0,4666.0,8.448057452581375,21771556.0,4566.0,8.42639282708974,20848356.0,0.0,0
LP002868,1,1,2,0,0,3159,461.0,108.0,84.0,1.0,0,8.058010800802085,9979281,6.133398042996649,212521.0,4.68213122712422,11664.0,3620.0,8.194229304819817,13104400.0,3512.0,8.163940954755008,12334144.0,3512.0,1
LP001963,1,1,1,0,0,2014,2925.0,113.0,360.0,1.0,0,7.607878073278507,4056196,7.981049759665957,8555625.0,4.727387818712341,12769.0,4939.0,8.504918160540624,24393721.0,4826.0,8.481773246184977,23290276.0,4826.0,0
LP001279,1,0,0,0,0,2366,2531.0,136.0,360.0,1.0,1,7.768956044538332,5597956,7.836369760545124,6405961.0,4.912654885736052,18496.0,4897.0,8.496378051702317,23980609.0,4761.0,8.46821300919452,22667121.0,4761.0,1
LP002418,1,0,3,1,0,4707,1993.0,148.0,360.0,1.0,1,8.456806041401142,22155849,7.597396320212795,3972049.0,4.997212273764115,21904.0,6700.0,8.809862805379057,44890000.0,6552.0,8.787525625532906,42928704.0,6552.0,1
LP002772,1,0,0,0,0,2526,1783.0,145.0,360.0,1.0,2,7.8343923029104365,6380676,7.48605261786314,3179089.0,4.976733742420574,21025.0,4309.0,8.368461137615839,18567481.0,4164.0,8.33423142973486,17338896.0,4164.0,1
LP001319,1,1,2,1,0,3273,1820.0,81.0,360.0,1.0,0,8.09346227450118,10712529,7.506591780070841,3312400.0,4.394449154672439,6561.0,5093.0,8.535622326884605,25938649.0,5012.0,8.51959031601596,25120144.0,5012.0,1
LP001404,0,1,0,0,0,3167,2283.0,154.0,360.0,1.0,1,8.06054004653864,10029889,7.733245646529795,5212089.0,5.0369526024136295,23716.0,5450.0,8.60337088765729,29702500.0,5296.0,8.574707097616844,28047616.0,5296.0,1
LP001488,1,1,3,0,0,4000,7750.0,290.0,360.0,1.0,1,8.294049640102028,16000000,8.955448122347393,60062500.0,5.66988092298052,84100.0,11750.0,9.371608519572305,138062500.0,11460.0,9.346617990268731,131331600.0,11460.0,0
LP002448,1,1,0,0,0,3948,1733.0,149.0,360.0,0.0,2,8.280964400553373,15586704,7.457609289715606,3003289.0,5.003946305945459,22201.0,5681.0,8.644882552557126,32273761.0,5532.0,8.61830469278465,30603024.0,0.0,0
LP001910,1,0,1,1,1,4053,2426.0,158.0,360.0,0.0,0,8.307212626628308,16426809,7.793999089503996,5885476.0,5.062595033026967,24964.0,6479.0,8.776321456449958,41977441.0,6321.0,8.751632702472298,39955041.0,0.0,0
LP001473,1,0,0,0,0,2014,1929.0,74.0,360.0,1.0,0,7.607878073278507,4056196,7.564757012905729,3721041.0,4.30406509320417,5476.0,3943.0,8.279697133877628,15547249.0,3869.0,8.260751354700513,14969161.0,3869.0,1
LP001806,1,0,0,0,0,2965,5701.0,155.0,60.0,1.0,0,7.994632311431825,8791225,8.648396877031582,32501401.0,5.043425116919247,24025.0,8666.0,9.067162602299854,75099556.0,8511.0,9.049114723476961,72437121.0,8511.0,1
LP002335,0,1,0,1,0,2149,3237.0,178.0,360.0,0.0,1,7.67275789664251,4618201,8.082402253926244,10478169.0,5.181783550292085,31684.0,5386.0,8.591558273371545,29008996.0,5208.0,8.557951183888406,27123264.0,0.0,0
LP002755,1,1,1,1,0,2239,2524.0,128.0,360.0,1.0,0,7.713784616598755,5013121,7.8336002236611035,6370576.0,4.852030263919617,16384.0,4763.0,8.46863300080086,22686169.0,4635.0,8.441391477999955,21483225.0,4635.0,1
LP001720,1,1,3,1,0,3850,983.0,100.0,360.0,1.0,1,8.25582842728183,14822500,6.890609120147166,966289.0,4.605170185988092,10000.0,4833.0,8.483222671845084,23357889.0,4733.0,8.462314529906248,22401289.0,4733.0,1
LP002587,1,1,0,1,0,2600,1700.0,107.0,360.0,1.0,2,7.8632667240095735,6760000,7.438383530044307,2890000.0,4.672828834461906,11449.0,4300.0,8.366370301681654,18490000.0,4193.0,8.341171747170762,17581249.0,4193.0,1
LP002643,1,1,2,0,0,3283,2035.0,148.0,360.0,1.0,0,8.096512917501594,10778089,7.618251097876695,4141225.0,4.997212273764115,21904.0,5318.0,8.578852571802965,28281124.0,5170.0,8.550627967502475,26728900.0,5170.0,1
LP002714,1,0,1,1,0,2679,1302.0,94.0,360.0,1.0,1,7.893198869544609,7177041,7.171656822768514,1695204.0,4.543294782270004,8836.0,3981.0,8.289288323000317,15848361.0,3887.0,8.265392930852224,15108769.0,3887.0,1
LP002842,1,1,1,0,0,3417,1750.0,186.0,360.0,1.0,0,8.136518252115291,11675889,7.4673710669175595,3062500.0,5.225746673713202,34596.0,5167.0,8.550047528287184,26697889.0,4981.0,8.513385953073284,24810361.0,4981.0,1
LP001112,0,1,0,0,0,3667,1459.0,144.0,360.0,1.0,1,8.207129168071326,13446889,7.285506548522785,2128681.0,4.969813299576001,20736.0,5126.0,8.542080906924017,26275876.0,4982.0,8.513586695822125,24820324.0,4982.0,1
LP001594,1,1,0,0,0,5708,5625.0,187.0,360.0,1.0,1,8.649623978596727,32581264,8.63497622707262,31640625.0,5.231108616854587,34969.0,11333.0,9.335474102732949,128436889.0,11146.0,9.318835968129482,124233316.0,11146.0,1
LP001151,0,0,0,0,0,4000,2275.0,144.0,360.0,1.0,1,8.294049640102028,16000000,7.729735331385051,5175625.0,4.969813299576001,20736.0,6275.0,8.744328763999984,39375625.0,6131.0,8.721113147762688,37589161.0,6131.0,1
LP001263,1,1,3,0,0,3167,4000.0,180.0,300.0,0.0,1,8.06054004653864,10029889,8.294049640102028,16000000.0,5.19295685089021,32400.0,7167.0,8.877242435993919,51365889.0,6987.0,8.85180655855245,48818169.0,0.0,0
LP002446,1,1,2,1,0,2309,1255.0,125.0,360.0,0.0,2,7.744569809354496,5331481,7.134890851565884,1575025.0,4.8283137373023015,15625.0,3564.0,8.1786387885907,12702096.0,3439.0,8.142936010432265,11826721.0,0.0,0
LP001743,1,1,2,0,0,4009,1717.0,116.0,360.0,1.0,1,8.296297112642508,16072081,7.448333860897476,2948089.0,4.7535901911063645,13456.0,5726.0,8.65277248565806,32787076.0,5610.0,8.632305998516742,31472100.0,5610.0,1
LP002053,1,1,3,0,0,4342,189.0,124.0,360.0,1.0,1,8.376090350438238,18852964,5.241747015059643,35721.0,4.820281565605037,15376.0,4531.0,8.418697944667139,20529961.0,4407.0,8.390949464841986,19421649.0,4407.0,1
LP002868,1,1,2,0,0,3159,461.0,108.0,84.0,1.0,0,8.058010800802085,9979281,6.133398042996649,212521.0,4.68213122712422,11664.0,3620.0,8.194229304819817,13104400.0,3512.0,8.163940954755008,12334144.0,3512.0,1
LP001451,1,1,1,0,1,10513,3850.0,160.0,180.0,0.0,0,9.26036786557583,110523169,8.25582842728183,14822500.0,5.075173815233827,25600.0,14363.0,9.572410734431823,206295769.0,14203.0,9.561208488881128,201725209.0,0.0,0
LP001610,1,1,3,0,0,5516,11300.0,495.0,360.0,0.0,1,8.615408238913192,30426256,9.332558004700433,127690000.0,6.20455776256869,245025.0,16816.0,9.730086093116732,282777856.0,16321.0,9.700207901150696,266375041.0,0.0,0
LP002602,1,0,0,0,0,6283,4416.0,209.0,360.0,0.0,2,8.745602852402946,39476089,8.392989587956931,19501056.0,5.342334251964811,43681.0,10699.0,9.277905558138606,114468601.0,10490.0,9.258177701390343,110040100.0,0.0,0
LP001029,1,0,0,0,0,1853,2840.0,114.0,360.0,1.0,2,7.52456122628536,3433609,7.951559331155252,8065600.0,4.736198448394496,12996.0,4693.0,8.453827315794417,22024249.0,4579.0,8.429235912657095,20967241.0,4579.0,0
LP001131,1,1,0,0,0,3941,2336.0,134.0,360.0,1.0,1,8.279189777195004,15531481,7.756195343948118,5456896.0,4.897839799950911,17956.0,6277.0,8.744647438317532,39400729.0,6143.0,8.723068501163928,37736449.0,6143.0,1
LP002345,1,1,0,0,0,1025,2773.0,112.0,360.0,1.0,2,6.932447891572509,1050625,7.927685045615778,7689529.0,4.718498871295094,12544.0,3798.0,8.242229891372231,14424804.0,3686.0,8.212297138229768,13586596.0,3686.0,1
LP002170,1,1,2,0,0,5000,3667.0,236.0,360.0,1.0,1,8.517193191416238,25000000,8.207129168071326,13446889.0,5.4638318050256105,55696.0,8667.0,9.067277989134345,75116889.0,8431.0,9.039670667922676,71081761.0,8431.0,1
LP002004,1,0,0,1,0,2927,2405.0,111.0,360.0,1.0,1,7.9817332866918855,8567329,7.785305182539862,5784025.0,4.709530201312334,12321.0,5332.0,8.5814816812986,28430224.0,5221.0,8.560444233410552,27258841.0,5221.0,1
LP002332,1,1,0,1,0,2253,2033.0,110.0,360.0,1.0,2,7.720017940432244,5076009,7.617267813628347,4133089.0,4.700480365792417,12100.0,4286.0,8.363109176033522,18369796.0,4176.0,8.337109129562474,17438976.0,4176.0,1
LP002067,1,1,1,0,1,8666,4983.0,376.0,360.0,0.0,2,9.067162602299854,75099556,8.513787398281405,24830289.0,5.929589143389895,141376.0,13649.0,9.521421537856195,186295201.0,13273.0,9.493487175626202,176172529.0,0.0,0
LP002131,1,1,2,1,0,3083,2168.0,126.0,360.0,1.0,0,8.03365842788615,9504889,7.681560362559537,4700224.0,4.836281906951478,15876.0,5251.0,8.566173813637858,27573001.0,5125.0,8.54188580400661,26265625.0,5125.0,1
LP002767,1,1,0,0,0,2768,1950.0,155.0,360.0,1.0,2,7.92588031673756,7661824,7.575584651557793,3802500.0,5.043425116919247,24025.0,4718.0,8.45914025996762,22259524.0,4563.0,8.425735580927402,20820969.0,4563.0,1
LP001345,1,1,2,1,0,4288,3263.0,133.0,180.0,1.0,0,8.363575702750637,18386944,8.09040229659332,10647169.0,4.890349128221754,17689.0,7551.0,8.929435283803425,57017601.0,7418.0,8.911664758049536,55026724.0,7418.0,1
LP001131,1,1,0,0,0,3941,2336.0,134.0,360.0,1.0,1,8.279189777195004,15531481,7.756195343948118,5456896.0,4.897839799950911,17956.0,6277.0,8.744647438317532,39400729.0,6143.0,8.723068501163928,37736449.0,6143.0,1
LP001910,1,0,1,1,1,4053,2426.0,158.0,360.0,0.0,0,8.307212626628308,16426809,7.793999089503996,5885476.0,5.062595033026967,24964.0,6479.0,8.776321456449958,41977441.0,6321.0,8.751632702472298,39955041.0,0.0,0
LP001900,1,1,1,0,0,2750,1842.0,115.0,360.0,1.0,1,7.919356190660617,7562500,7.518607216815252,3392964.0,4.74493212836325,13225.0,4592.0,8.432070937999402,21086464.0,4477.0,8.406708458240965,20043529.0,4477.0,1
LP002448,1,1,0,0,0,3948,1733.0,149.0,360.0,0.0,2,8.280964400553373,15586704,7.457609289715606,3003289.0,5.003946305945459,22201.0,5681.0,8.644882552557126,32273761.0,5532.0,8.61830469278465,30603024.0,0.0,0
LP001778,1,1,1,0,0,3155,1779.0,140.0,360.0,1.0,1,8.056743774975313,9954025,7.483806687665835,3164841.0,4.941642422609304,19600.0,4934.0,8.503905297089302,24344356.0,4794.0,8.475120414994329,22982436.0,4794.0,1
LP001552,1,1,0,0,0,4583,5625.0,255.0,360.0,1.0,1,8.430109084509125,21003889,8.63497622707262,31640625.0,5.541263545158426,65025.0,10208.0,9.23092700558457,104203264.0,9953.0,9.205629292246064,99062209.0,9953.0,1
LP002244,1,1,0,0,0,2333,2417.0,136.0,360.0,1.0,0,7.75491027202143,5442889,7.790282380703483,5841889.0,4.912654885736052,18496.0,4750.0,8.465899897028686,22562500.0,4614.0,8.4368504387337,21288996.0,4614.0,1
LP002112,1,1,2,0,1,2500,4600.0,176.0,360.0,1.0,2,7.824046010856292,6250000,8.433811582477187,21160000.0,5.170483995038151,30976.0,7100.0,8.867850063029406,50410000.0,6924.0,8.8427489162961,47941776.0,6924.0,1
LP001112,0,1,0,0,0,3667,1459.0,144.0,360.0,1.0,1,8.207129168071326,13446889,7.285506548522785,2128681.0,4.969813299576001,20736.0,5126.0,8.542080906924017,26275876.0,4982.0,8.513586695822125,24820324.0,4982.0,1
LP001225,1,1,0,0,0,5726,4595.0,258.0,360.0,1.0,1,8.65277248565806,32787076,8.432724034789787,21114025.0,5.552959584921617,66564.0,10321.0,9.241935933565934,106523041.0,10063.0,9.216620609933333,101263969.0,10063.0,0
LP002820,1,1,0,0,0,5923,2054.0,211.0,360.0,1.0,2,8.686598356276965,35081929,7.627544390488503,4218916.0,5.351858133476067,44521.0,7977.0,8.984317679911129,63632529.0,7766.0,8.957510510291613,60310756.0,7766.0,1
LP001384,1,1,3,1,0,2071,754.0,94.0,480.0,1.0,1,7.635786861395585,4289041,6.625392368007956,568516.0,4.543294782270004,8836.0,2825.0,7.946263643580541,7980625.0,2731.0,7.912423121473705,7458361.0,2731.0,1
LP001282,1,1,0,0,0,2500,2118.0,104.0,360.0,1.0,1,7.824046010856292,6250000,7.658227526161352,4485924.0,4.6443908991413725,10816.0,4618.0,8.43771698991444,21325924.0,4514.0,8.414938957377482,20376196.0,4514.0,1
LP001841,1,0,0,1,1,2583,2167.0,104.0,360.0,1.0,2,7.8567067930958405,6671889,7.681099001536359,4695889.0,4.6443908991413725,10816.0,4750.0,8.465899897028686,22562500.0,4646.0,8.443761913330354,21585316.0,4646.0,1
LP002777,1,1,0,0,0,2785,2016.0,110.0,360.0,1.0,2,7.932003152361385,7756225,7.60887062919126,4064256.0,4.700480365792417,12100.0,4801.0,8.476579508530941,23049601.0,4691.0,8.453401058328458,22005481.0,4691.0,1
LP001843,1,1,1,1,0,2661,7101.0,279.0,180.0,1.0,1,7.886457270977689,7080921,8.867990898182093,50424201.0,5.631211781821365,77841.0,9762.0,9.186252576447092,95296644.0,9483.0,9.157256000883727,89927289.0,9483.0,1
LP002785,1,1,1,0,0,3333,3250.0,158.0,360.0,1.0,0,8.11162807830774,11108889,8.086410275323782,10562500.0,5.062595033026967,24964.0,6583.0,8.792245847467877,43335889.0,6425.0,8.76795190976342,41280625.0,6425.0,1
LP001146,0,1,0,0,0,2645,3440.0,120.0,360.0,0.0,0,7.8804263442924,6996025,8.143226750367445,11833600.0,4.787491742782046,14400.0,6085.0,8.713582005421628,37027225.0,5965.0,8.693664334532016,35581225.0,0.0,0
