Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,log_app_income,sqr_app_income,log_coapp_income,sqr_coapp_income,log_loan_amt,sqr_loan_amt,Total_Income,Total_Income_log,Total_Income_sqr,Payability,Payability_log,Payability_sqr
LP001993,0,0,0,0,0,3762,1666.0,135.0,360.0,1.0,2,1,8.232706009860976,14152644,7.418180822726788,2775556.0,4.90527477843843,18225.0,5428.0,8.59932602095476,29463184.0,5293.0,8.574140471857987,28015849.0
LP001994,0,0,0,0,0,2400,1863.0,104.0,360.0,0.0,0,0,7.783224016336037,5760000,7.529943370601589,3470769.0,4.6443908991413725,10816.0,4263.0,8.35772841676521,18173169.0,4159.0,8.33302993974291,17297281.0
LP001996,1,0,0,0,0,20233,0.0,480.0,360.0,1.0,2,0,9.915070213779195,409374289,-inf,0.0,6.173786103901937,230400.0,20233.0,9.915070213779195,409374289.0,19753.0,9.891060657528001,390181009.0
LP002002,0,0,0,0,0,2917,0.0,84.0,360.0,1.0,1,1,7.978310969867722,8508889,-inf,0.0,4.430816798843313,7056.0,2917.0,7.978310969867722,8508889.0,2833.0,7.949091499830517,8025889.0
LP002004,1,0,0,1,0,2927,2405.0,111.0,360.0,1.0,1,1,7.9817332866918855,8567329,7.785305182539862,5784025.0,4.709530201312334,12321.0,5332.0,8.5814816812986,28430224.0,5221.0,8.560444233410552,27258841.0
LP002006,0,0,0,0,0,2507,0.0,56.0,360.0,1.0,2,1,7.826842098158293,6285049,-inf,0.0,4.02535169073515,3136.0,2507.0,7.826842098158293,6285049.0,2451.0,7.804251383528112,6007401.0
LP002031,1,1,1,1,0,3399,1640.0,111.0,180.0,1.0,0,1,8.131236549696116,11553201,7.402451520818244,2689600.0,4.709530201312334,12321.0,5039.0,8.524962928680598,25391521.0,4928.0,8.502688505213357,24285184.0
LP002035,1,1,2,0,0,3717,0.0,120.0,360.0,1.0,1,1,8.220672170297252,13816089,-inf,0.0,4.787491742782046,14400.0,3717.0,8.220672170297252,13816089.0,3597.0,8.187855443695623,12938409.0
LP002050,1,1,1,0,1,10000,0.0,155.0,360.0,1.0,2,0,9.210340371976184,100000000,-inf,0.0,5.043425116919247,24025.0,10000.0,9.210340371976184,100000000.0,9845.0,9.194718991073225,96924025.0
LP002051,1,1,0,0,0,2400,2167.0,115.0,360.0,1.0,1,1,7.783224016336037,5760000,7.681099001536359,4695889.0,4.74493212836325,13225.0,4567.0,8.426611813185,20857489.0,4452.0,8.401108712395436,19820304.0
LP002053,1,1,3,0,0,4342,189.0,124.0,360.0,1.0,1,1,8.376090350438238,18852964,5.241747015059643,35721.0,4.820281565605037,15376.0,4531.0,8.418697944667139,20529961.0,4407.0,8.390949464841986,19421649.0
LP002065,1,1,3,0,0,15000,0.0,300.0,360.0,1.0,2,1,9.615805480084347,225000000,-inf,0.0,5.703782474656201,90000.0,15000.0,9.615805480084347,225000000.0,14700.0,9.595602772766828,216090000.0
LP002067,1,1,1,0,1,8666,4983.0,376.0,360.0,0.0,2,0,9.067162602299854,75099556,8.513787398281405,24830289.0,5.929589143389895,141376.0,13649.0,9.521421537856195,186295201.0,13273.0,9.493487175626202,176172529.0
LP002068,1,0,0,0,0,4917,0.0,130.0,360.0,0.0,2,1,8.50045386741194,24176889,-inf,0.0,4.867534450455582,16900.0,4917.0,8.50045386741194,24176889.0,4787.0,8.473659189392508,22915369.0
LP002082,1,1,0,0,1,5818,2160.0,184.0,360.0,1.0,1,1,8.668711839055147,33849124,7.67786350067821,4665600.0,5.214935757608986,33856.0,7978.0,8.984443032465352,63648484.0,7794.0,8.961109485898655,60746436.0
LP002086,0,1,0,0,0,4333,2451.0,110.0,360.0,1.0,0,0,8.374015421739909,18774889,7.804251383528112,6007401.0,4.700480365792417,12100.0,6784.0,8.822322177471738,46022656.0,6674.0,8.80597465931132,44542276.0
LP002087,0,0,0,0,0,2500,0.0,67.0,360.0,1.0,0,1,7.824046010856292,6250000,-inf,0.0,4.204692619390966,4489.0,2500.0,7.824046010856292,6250000.0,2433.0,7.796880342783522,5919489.0
LP002097,1,0,1,0,0,4384,1793.0,117.0,360.0,1.0,0,1,8.385716828627851,19219456,7.491645473605133,3214849.0,4.762173934797756,13689.0,6177.0,8.728587995695898,38155329.0,6060.0,8.70946507906336,36723600.0
LP002098,1,0,0,0,0,2935,0.0,98.0,360.0,1.0,1,1,7.984462732262196,8614225,-inf,0.0,4.584967478670572,9604.0,2935.0,7.984462732262196,8614225.0,2837.0,7.950502434808851,8048569.0
LP002112,1,1,2,0,1,2500,4600.0,176.0,360.0,1.0,2,1,7.824046010856292,6250000,8.433811582477187,21160000.0,5.170483995038151,30976.0,7100.0,8.867850063029406,50410000.0,6924.0,8.8427489162961,47941776.0
LP002114,0,0,0,0,0,4160,0.0,71.0,360.0,1.0,1,1,8.333270353255308,17305600,-inf,0.0,4.2626798770413155,5041.0,4160.0,8.333270353255308,17305600.0,4089.0,8.316055720364643,16719921.0
LP002115,1,1,3,1,0,2647,1587.0,173.0,360.0,1.0,2,0,7.881182202227102,7006609,7.369600720526409,2518569.0,5.153291594497779,29929.0,4234.0,8.350902451694811,17926756.0,4061.0,8.309184527686298,16491721.0
LP002116,0,0,0,0,0,2378,0.0,46.0,360.0,1.0,2,0,7.774015077250727,5654884,-inf,0.0,3.828641396489095,2116.0,2378.0,7.774015077250727,5654884.0,2332.0,7.754481547470383,5438224.0
LP002119,1,1,1,1,0,4554,1229.0,158.0,360.0,1.0,0,1,8.423761246623686,20738916,7.113956109566034,1510441.0,5.062595033026967,24964.0,5783.0,8.662677858158219,33443089.0,5625.0,8.63497622707262,31640625.0
LP002126,1,1,3,1,0,3173,0.0,74.0,360.0,1.0,1,1,8.062432791583195,10067929,-inf,0.0,4.30406509320417,5476.0,3173.0,8.062432791583195,10067929.0,3099.0,8.038834757787749,9603801.0
LP002129,1,1,0,0,0,2499,2458.0,160.0,360.0,1.0,1,1,7.823645930834952,6245001,7.80710329012598,6041764.0,5.075173815233827,25600.0,4957.0,8.508555998020574,24571849.0,4797.0,8.475746001502063,23011209.0
LP002131,1,1,2,1,0,3083,2168.0,126.0,360.0,1.0,0,1,8.03365842788615,9504889,7.681560362559537,4700224.0,4.836281906951478,15876.0,5251.0,8.566173813637858,27573001.0,5125.0,8.54188580400661,26265625.0
LP002138,1,1,0,0,0,2625,6250.0,187.0,360.0,1.0,2,1,7.872836175025724,6890625,8.740336742730447,39062500.0,5.231108616854587,34969.0,8875.0,9.090993614343617,78765625.0,8688.0,9.069698042173716,75481344.0
LP002139,1,1,0,0,0,9083,0.0,228.0,360.0,1.0,1,1,9.114159813502214,82500889,-inf,0.0,5.429345628954441,51984.0,9083.0,9.114159813502214,82500889.0,8855.0,9.088737550216933,78411025.0
LP002140,1,0,0,0,0,8750,4167.0,308.0,360.0,1.0,2,0,9.07680897935166,76562500,8.334951631422454,17363889.0,5.730099782973574,94864.0,12917.0,9.466299552232016,166848889.0,12609.0,9.442166123673227,158986881.0
LP002141,1,1,3,0,0,2666,2083.0,95.0,360.0,1.0,2,1,7.888334500738654,7107556,7.641564441260972,4338889.0,4.553876891600541,9025.0,4749.0,8.465689348549121,22553001.0,4654.0,8.445482343862237,21659716.0
LP002142,0,1,0,0,1,5500,0.0,105.0,360.0,0.0,2,0,8.612503371220562,30250000,-inf,0.0,4.653960350157523,11025.0,5500.0,8.612503371220562,30250000.0,5395.0,8.593227877692234,29106025.0
LP002143,0,1,0,0,0,2423,505.0,130.0,360.0,1.0,1,1,7.792761720816526,5870929,6.22455842927536,255025.0,4.867534450455582,16900.0,2928.0,7.982074875081202,8573184.0,2798.0,7.936660155225426,7828804.0
LP002149,1,1,2,0,0,8333,3167.0,165.0,360.0,1.0,2,1,9.027978814382207,69438889,8.06054004653864,10029889.0,5.10594547390058,27225.0,11500.0,9.350102314351341,132250000.0,11335.0,9.335650562941629,128482225.0
LP002151,1,1,1,0,0,3875,0.0,67.0,360.0,1.0,0,0,8.262300941787448,15015625,-inf,0.0,4.204692619390966,4489.0,3875.0,8.262300941787448,15015625.0,3808.0,8.244859395911256,14500864.0
LP002158,1,1,0,1,0,3000,1666.0,100.0,480.0,0.0,0,0,8.006367567650246,9000000,7.418180822726788,2775556.0,4.605170185988092,10000.0,4666.0,8.448057452581375,21771556.0,4566.0,8.42639282708974,20848356.0
LP002160,1,1,3,0,0,5167,3167.0,200.0,360.0,1.0,1,1,8.550047528287184,26697889,8.06054004653864,10029889.0,5.298317366548036,40000.0,8334.0,9.0280988119824,69455556.0,8134.0,9.00380808646717,66161956.0
LP002161,0,0,1,0,0,4723,0.0,81.0,360.0,1.0,1,0,8.460199469896118,22306729,-inf,0.0,4.394449154672439,6561.0,4723.0,8.460199469896118,22306729.0,4642.0,8.442900586834382,21548164.0
LP002170,1,1,2,0,0,5000,3667.0,236.0,360.0,1.0,1,1,8.517193191416238,25000000,8.207129168071326,13446889.0,5.4638318050256105,55696.0,8667.0,9.067277989134345,75116889.0,8431.0,9.039670667922676,71081761.0
LP002175,1,1,0,0,0,4750,2333.0,130.0,360.0,1.0,0,1,8.465899897028686,22562500,7.75491027202143,5442889.0,4.867534450455582,16900.0,7083.0,8.865452825753623,50168889.0,6953.0,8.846928500099018,48344209.0
LP002180,1,0,0,0,1,6822,0.0,141.0,360.0,1.0,2,1,8.82790796297859,46539684,-inf,0.0,4.948759890378168,19881.0,6822.0,8.82790796297859,46539684.0,6681.0,8.807022955925477,44635761.0
LP002181,1,0,0,1,0,6216,0.0,133.0,360.0,1.0,2,0,8.734881892047483,38638656,-inf,0.0,4.890349128221754,17689.0,6216.0,8.734881892047483,38638656.0,6083.0,8.713253274320705,37002889.0
LP002187,1,0,0,0,0,2500,0.0,96.0,480.0,1.0,1,0,7.824046010856292,6250000,-inf,0.0,4.564348191467836,9216.0,2500.0,7.824046010856292,6250000.0,2404.0,7.784889295655098,5779216.0
LP002190,1,1,1,0,0,6325,0.0,175.0,360.0,1.0,1,1,8.752265313595721,40005625,-inf,0.0,5.1647859739235145,30625.0,6325.0,8.752265313595721,40005625.0,6150.0,8.724207360800564,37822500.0
LP002191,1,1,0,0,0,19730,5266.0,570.0,360.0,1.0,2,0,9.889895599016661,389272900,8.569026340056254,27730756.0,6.345636360828596,324900.0,24996.0,10.126471091048971,624800016.0,24426.0,10.103403417731034,596629476.0
LP002194,0,0,0,0,1,15759,0.0,55.0,360.0,1.0,1,1,9.665166909622071,248346081,-inf,0.0,4.007333185232471,3025.0,15759.0,9.665166909622071,248346081.0,15704.0,9.661670735956298,246615616.0
LP002197,1,1,2,0,0,5185,0.0,155.0,360.0,1.0,1,1,8.553525120663627,26884225,-inf,0.0,5.043425116919247,24025.0,5185.0,8.553525120663627,26884225.0,5030.0,8.523175263093785,25300900.0
LP002201,1,1,2,0,1,9323,7873.0,380.0,300.0,1.0,2,1,9.140239744296693,86918329,8.971194463184467,61984129.0,5.940171252720432,144400.0,17196.0,9.752432077616172,295702416.0,16816.0,9.730086093116732,282777856.0
LP002205,1,0,1,0,0,3062,1987.0,111.0,180.0,0.0,0,0,8.026823576217629,9375844,7.594381242551817,3948169.0,4.709530201312334,12321.0,5049.0,8.526945482858915,25492401.0,4938.0,8.504715669905124,24383844.0
LP002211,1,1,0,0,0,4817,923.0,120.0,180.0,1.0,0,1,8.479906606630221,23203489,6.827629234502852,851929.0,4.787491742782046,14400.0,5740.0,8.655214489313613,32947600.0,5620.0,8.634086942887738,31584400.0
LP002219,1,1,3,0,0,8750,4996.0,130.0,360.0,1.0,2,1,9.07680897935166,76562500,8.516392871245468,24960016.0,4.867534450455582,16900.0,13746.0,9.52850315168155,188952516.0,13616.0,9.519000850813155,185395456.0
LP002224,1,0,0,0,0,3069,0.0,71.0,480.0,1.0,0,0,8.029107054619736,9418761,-inf,0.0,4.2626798770413155,5041.0,3069.0,8.029107054619736,9418761.0,2998.0,8.005700678662542,8988004.0
LP002225,1,1,2,0,0,5391,0.0,130.0,360.0,1.0,0,1,8.592486175451668,29062881,-inf,0.0,4.867534450455582,16900.0,5391.0,8.592486175451668,29062881.0,5261.0,8.568076401730806,27678121.0
LP002229,1,0,0,0,0,5941,4232.0,296.0,360.0,1.0,1,1,8.689632748355741,35295481,8.350429973538136,17909824.0,5.69035945432406,87616.0,10173.0,9.227492430793749,103489929.0,9877.0,9.197964100908127,97555129.0
LP002231,0,0,0,0,0,6000,0.0,156.0,360.0,1.0,0,1,8.699514748210191,36000000,-inf,0.0,5.049856007249537,24336.0,6000.0,8.699514748210191,36000000.0,5844.0,8.67317077287059,34152336.0
LP002234,1,0,0,0,1,7167,0.0,128.0,360.0,1.0,0,1,8.877242435993919,51365889,-inf,0.0,4.852030263919617,16384.0,7167.0,8.877242435993919,51365889.0,7039.0,8.85922139360813,49547521.0
LP002236,1,1,2,0,0,4566,0.0,100.0,360.0,1.0,0,0,8.42639282708974,20848356,-inf,0.0,4.605170185988092,10000.0,4566.0,8.42639282708974,20848356.0,4466.0,8.404248432400102,19945156.0
LP002239,1,0,0,1,0,2346,1600.0,132.0,360.0,1.0,1,1,7.76046702921342,5503716,7.3777589082278725,2560000.0,4.882801922586371,17424.0,3946.0,8.28045768658256,15570916.0,3814.0,8.246433786160365,14546596.0
LP002244,1,1,0,0,0,2333,2417.0,136.0,360.0,1.0,0,1,7.75491027202143,5442889,7.790282380703483,5841889.0,4.912654885736052,18496.0,4750.0,8.465899897028686,22562500.0,4614.0,8.4368504387337,21288996.0
LP002250,1,1,0,0,0,5488,0.0,125.0,360.0,1.0,2,1,8.610319169405722,30118144,-inf,0.0,4.8283137373023015,15625.0,5488.0,8.610319169405722,30118144.0,5363.0,8.587278798982926,28761769.0
LP002255,1,0,3,0,0,9167,0.0,185.0,360.0,1.0,2,1,9.123365357961776,84033889,-inf,0.0,5.220355825078324,34225.0,9167.0,9.123365357961776,84033889.0,8982.0,9.102977853647683,80676324.0
LP002262,1,1,3,0,0,9504,0.0,275.0,360.0,1.0,2,1,9.159468041602427,90326016,-inf,0.0,5.616771097666572,75625.0,9504.0,9.159468041602427,90326016.0,9229.0,9.130105979265577,85174441.0
LP002265,1,1,2,1,0,1993,1625.0,113.0,180.0,1.0,1,1,7.597396320212795,3972049,7.393263094763838,2640625.0,4.727387818712341,12769.0,3618.0,8.193676665955241,13089924.0,3505.0,8.16194579946869,12285025.0
LP002266,1,1,2,0,0,3100,1400.0,113.0,360.0,1.0,0,1,8.039157390473237,9610000,7.24422751560335,1960000.0,4.727387818712341,12769.0,4500.0,8.411832675758411,20250000.0,4387.0,8.386400901166214,19245769.0
LP002277,0,0,0,0,0,3180,0.0,71.0,360.0,0.0,0,0,8.064636475774222,10112400,-inf,0.0,4.2626798770413155,5041.0,3180.0,8.064636475774222,10112400.0,3109.0,8.042056410058754,9665881.0
LP002281,1,1,0,0,0,3033,1459.0,95.0,360.0,1.0,0,1,8.017307507688582,9199089,7.285506548522785,2128681.0,4.553876891600541,9025.0,4492.0,8.410053315858335,20178064.0,4397.0,8.388677769180811,19333609.0
LP002284,1,0,0,1,0,3902,1666.0,109.0,360.0,1.0,2,1,8.269244521183056,15225604,7.418180822726788,2775556.0,4.6913478822291435,11881.0,5568.0,8.624791202014256,31002624.0,5459.0,8.605020901781758,29800681.0
LP002287,0,0,0,0,0,1500,1800.0,103.0,360.0,0.0,1,0,7.313220387090301,2250000,7.495541943884256,3240000.0,4.634728988229636,10609.0,3300.0,8.101677747454572,10890000.0,3197.0,8.069968149059841,10220809.0
LP002288,1,1,2,1,0,2889,0.0,45.0,180.0,0.0,0,0,7.968665700466235,8346321,-inf,0.0,3.8066624897703196,2025.0,2889.0,7.968665700466235,8346321.0,2844.0,7.952966790923131,8088336.0
LP002296,1,0,0,1,0,2755,0.0,65.0,300.0,1.0,2,0,7.9211727215870145,7590025,-inf,0.0,4.174387269895637,4225.0,2755.0,7.9211727215870145,7590025.0,2690.0,7.897296472595885,7236100.0
LP002297,1,0,0,0,0,2500,20000.0,103.0,360.0,1.0,1,1,7.824046010856292,6250000,9.903487552536127,400000000.0,4.634728988229636,10609.0,22500.0,10.021270588192511,506250000.0,22397.0,10.01668230030247,501625609.0
LP002300,0,0,0,1,0,1963,0.0,53.0,360.0,1.0,1,1,7.5822291942764615,3853369,-inf,0.0,3.970291913552122,2809.0,1963.0,7.5822291942764615,3853369.0,1910.0,7.554858521040676,3648100.0
LP002301,0,0,0,0,1,7441,0.0,194.0,360.0,1.0,2,0,8.914760527397261,55368481,-inf,0.0,5.267858159063328,37636.0,7441.0,8.914760527397261,55368481.0,7247.0,8.888342869109282,52519009.0
LP002305,0,0,0,0,0,4547,0.0,115.0,360.0,1.0,1,1,8.42222295382501,20675209,-inf,0.0,4.74493212836325,13225.0,4547.0,8.42222295382501,20675209.0,4432.0,8.39660622842712,19642624.0
LP002308,1,1,0,1,0,2167,2400.0,115.0,360.0,1.0,0,1,7.681099001536359,4695889,7.783224016336037,5760000.0,4.74493212836325,13225.0,4567.0,8.426611813185,20857489.0,4452.0,8.401108712395436,19820304.0
LP002314,0,0,0,1,0,2213,0.0,66.0,360.0,1.0,2,1,7.70210434005105,4897369,-inf,0.0,4.189654742026425,4356.0,2213.0,7.70210434005105,4897369.0,2147.0,7.671826797878781,4609609.0
LP002315,1,1,1,0,0,8300,0.0,152.0,300.0,0.0,1,0,9.02401079378469,68890000,-inf,0.0,5.0238805208462765,23104.0,8300.0,9.02401079378469,68890000.0,8148.0,9.005527777346696,66389904.0
LP002317,1,1,3,0,0,81000,0.0,360.0,360.0,0.0,2,0,11.302204433654575,6561000000,-inf,0.0,5.886104031450156,129600.0,81000.0,11.302204433654575,6561000000.0,80640.0,11.297750083305196,6502809600.0
LP002318,0,0,1,1,1,3867,0.0,62.0,360.0,1.0,1,0,8.260234291607297,14953689,-inf,0.0,4.127134385045092,3844.0,3867.0,8.260234291607297,14953689.0,3805.0,8.244071270295786,14478025.0
LP002328,1,1,0,1,0,6096,0.0,218.0,360.0,0.0,2,0,8.715388097366482,37161216,-inf,0.0,5.384495062789089,47524.0,6096.0,8.715388097366482,37161216.0,5878.0,8.678971846978863,34550884.0
LP002332,1,1,0,1,0,2253,2033.0,110.0,360.0,1.0,2,1,7.720017940432244,5076009,7.617267813628347,4133089.0,4.700480365792417,12100.0,4286.0,8.363109176033522,18369796.0,4176.0,8.337109129562474,17438976.0
LP002335,0,1,0,1,0,2149,3237.0,178.0,360.0,0.0,1,0,7.67275789664251,4618201,8.082402253926244,10478169.0,5.181783550292085,31684.0,5386.0,8.591558273371545,29008996.0,5208.0,8.557951183888406,27123264.0
LP002337,0,0,0,0,0,2995,0.0,60.0,360.0,1.0,0,1,8.00469951054955,8970025,-inf,0.0,4.0943445622221,3600.0,2995.0,8.00469951054955,8970025.0,2935.0,7.984462732262196,8614225.0
LP002341,0,0,1,0,0,2600,0.0,160.0,360.0,1.0,0,0,7.8632667240095735,6760000,-inf,0.0,5.075173815233827,25600.0,2600.0,7.8632667240095735,6760000.0,2440.0,7.799753318287247,5953600.0
LP002342,1,1,2,0,1,1600,20000.0,239.0,360.0,1.0,0,0,7.3777589082278725,2560000,9.903487552536127,400000000.0,5.476463551931511,57121.0,21600.0,9.980448593672257,466560000.0,21361.0,9.969322108457675,456292321.0
LP002345,1,1,0,0,0,1025,2773.0,112.0,360.0,1.0,2,1,6.932447891572509,1050625,7.927685045615778,7689529.0,4.718498871295094,12544.0,3798.0,8.242229891372231,14424804.0,3686.0,8.212297138229768,13586596.0
LP002347,1,1,0,0,0,3246,1417.0,138.0,360.0,1.0,1,1,8.085178748074537,10536516,7.256297239690681,2007889.0,4.927253685157205,19044.0,4663.0,8.44741429680832,21743569.0,4525.0,8.417372856134026,20475625.0
LP002348,1,1,0,0,0,5829,0.0,138.0,360.0,1.0,2,1,8.67060073804555,33977241,-inf,0.0,4.927253685157205,19044.0,5829.0,8.67060073804555,33977241.0,5691.0,8.646641258603124,32387481.0
LP002361,1,1,0,0,0,1820,1719.0,100.0,360.0,1.0,0,1,7.506591780070841,3312400,7.449498005382849,2954961.0,4.605170185988092,10000.0,3539.0,8.171599480345463,12524521.0,3439.0,8.142936010432265,11826721.0
LP002364,1,1,0,0,0,14880,0.0,96.0,360.0,1.0,1,1,9.607773308387083,221414400,-inf,0.0,4.564348191467836,9216.0,14880.0,9.607773308387083,221414400.0,14784.0,9.601300793881466,218566656.0
LP002366,1,1,0,0,0,2666,4300.0,121.0,360.0,1.0,2,1,7.888334500738654,7107556,8.366370301681654,18490000.0,4.795790545596741,14641.0,6966.0,8.848796450925947,48525156.0,6845.0,8.83127373772255,46854025.0
LP002367,0,0,1,1,0,4606,0.0,81.0,360.0,1.0,2,0,8.43511508038063,21215236,-inf,0.0,4.394449154672439,6561.0,4606.0,8.43511508038063,21215236.0,4525.0,8.417372856134026,20475625.0
LP002368,1,1,2,0,0,5935,0.0,133.0,360.0,1.0,1,1,8.688622307043769,35224225,-inf,0.0,4.890349128221754,17689.0,5935.0,8.688622307043769,35224225.0,5802.0,8.665957964681349,33663204.0
LP002369,1,1,0,0,0,2920,16.12000084,87.0,360.0,1.0,2,1,7.979338895262328,8526400,2.780060789187662,259.8544270816007,4.465908118654584,7569.0,2936.12000084,7.984844261119869,8620800.659332681,2849.12000084,7.954765453947832,8117484.779186523
LP002370,1,0,0,1,0,2717,0.0,60.0,180.0,1.0,0,1,7.907283609426348,7382089,-inf,0.0,4.0943445622221,3600.0,2717.0,7.907283609426348,7382089.0,2657.0,7.884952945759814,7059649.0
LP002377,0,0,1,0,1,8624,0.0,150.0,360.0,1.0,1,1,9.06230429314878,74373376,-inf,0.0,5.0106352940962555,22500.0,8624.0,9.06230429314878,74373376.0,8474.0,9.044757931186505,71808676.0
LP002379,1,0,0,0,0,6500,0.0,105.0,360.0,0.0,2,0,8.779557455883728,42250000,-inf,0.0,4.653960350157523,11025.0,6500.0,8.779557455883728,42250000.0,6395.0,8.763271714012943,40896025.0
LP002387,1,1,0,0,0,2425,2340.0,143.0,360.0,1.0,1,1,7.793586803371584,5880625,7.757906208351747,5475600.0,4.962844630259907,20449.0,4765.0,8.469052816088302,22705225.0,4622.0,8.438582790834326,21362884.0
LP002390,1,0,0,0,0,3750,0.0,100.0,360.0,1.0,0,1,8.229511118964457,14062500,-inf,0.0,4.605170185988092,10000.0,3750.0,8.229511118964457,14062500.0,3650.0,8.202482446576537,13322500.0
LP002398,1,0,0,0,0,1926,1851.0,50.0,360.0,1.0,1,1,7.563200592358071,3709476,7.523481312573497,3426201.0,3.912023005428146,2500.0,3777.0,8.236685322712457,14265729.0,3727.0,8.223358899479258,13890529.0
LP002403,1,0,0,0,1,10416,0.0,187.0,360.0,0.0,0,0,9.251098364448351,108493056,-inf,0.0,5.231108616854587,34969.0,10416.0,9.251098364448351,108493056.0,10229.0,9.232982102457008,104632441.0
LP002407,0,1,0,1,1,7142,0.0,138.0,360.0,1.0,2,1,8.873748128154395,51008164,-inf,0.0,4.927253685157205,19044.0,7142.0,8.873748128154395,51008164.0,7004.0,8.854236693405742,49056016.0
LP002408,1,0,0,0,0,3660,5064.0,187.0,360.0,1.0,1,1,8.205218426395412,13395600,8.529911963824013,25644096.0,5.231108616854587,34969.0,8724.0,9.07383312732152,76108176.0,8537.0,9.052164937010307,72880369.0
LP002409,1,1,0,0,0,7901,1833.0,180.0,360.0,1.0,2,1,8.974744612722734,62425801,7.513709247839705,3359889.0,5.19295685089021,32400.0,9734.0,9.1833801903934,94750756.0,9554.0,9.164715193949908,91278916.0
LP002418,1,0,3,1,0,4707,1993.0,148.0,360.0,1.0,1,1,8.456806041401142,22155849,7.597396320212795,3972049.0,4.997212273764115,21904.0,6700.0,8.809862805379057,44890000.0,6552.0,8.787525625532906,42928704.0
LP002422,1,0,1,0,0,37719,0.0,152.0,360.0,1.0,1,1,10.537919225261291,1422722961,-inf,0.0,5.0238805208462765,23104.0,37719.0,10.537919225261291,1422722961.0,37567.0,10.533881284434855,1411279489.0
LP002429,1,1,1,0,1,3466,1210.0,130.0,360.0,1.0,2,1,8.150756470275551,12013156,7.098375638590786,1464100.0,4.867534450455582,16900.0,4676.0,8.450198322591959,21864976.0,4546.0,8.422003004412488,20666116.0
LP002434,1,1,2,1,0,4652,0.0,110.0,360.0,1.0,2,1,8.445052513638554,21641104,-inf,0.0,4.700480365792417,12100.0,4652.0,8.445052513638554,21641104.0,4542.0,8.421122722665503,20629764.0
LP002443,1,1,2,0,0,3340,1710.0,150.0,360.0,0.0,2,0,8.113726085970747,11155600,7.444248649496705,2924100.0,5.0106352940962555,22500.0,5050.0,8.527143522269405,25502500.0,4900.0,8.496990484098719,24010000.0
LP002446,1,1,2,1,0,2309,1255.0,125.0,360.0,0.0,2,0,7.744569809354496,5331481,7.134890851565884,1575025.0,4.8283137373023015,15625.0,3564.0,8.1786387885907,12702096.0,3439.0,8.142936010432265,11826721.0
LP002448,1,1,0,0,0,3948,1733.0,149.0,360.0,0.0,2,0,8.280964400553373,15586704,7.457609289715606,3003289.0,5.003946305945459,22201.0,5681.0,8.644882552557126,32273761.0,5532.0,8.61830469278465,30603024.0
LP002449,1,1,0,0,0,2483,2466.0,90.0,180.0,0.0,2,1,7.817222785508166,6165289,7.81035268372429,6081156.0,4.499809670330265,8100.0,4949.0,8.506940814951886,24492601.0,4859.0,8.488587934405903,23609881.0
LP002453,1,0,0,0,1,7085,0.0,84.0,360.0,1.0,1,1,8.865735152124781,50197225,-inf,0.0,4.430816798843313,7056.0,7085.0,8.865735152124781,50197225.0,7001.0,8.853808274977197,49014001.0
LP002455,1,1,2,0,0,3859,0.0,96.0,360.0,1.0,1,1,8.258163361537619,14891881,-inf,0.0,4.564348191467836,9216.0,3859.0,8.258163361537619,14891881.0,3763.0,8.232971790593437,14160169.0
LP002459,1,1,0,0,0,4301,0.0,118.0,360.0,1.0,0,1,8.366602832783736,18498601,-inf,0.0,4.770684624465665,13924.0,4301.0,8.366602832783736,18498601.0,4183.0,8.338783971442199,17497489.0
LP002467,1,1,0,0,0,3708,2569.0,173.0,360.0,1.0,0,0,8.218247926685745,13749264,7.851271997109883,6599761.0,5.153291594497779,29929.0,6277.0,8.744647438317532,39400729.0,6104.0,8.716699572964293,37258816.0
LP002472,1,0,2,0,0,4354,0.0,136.0,360.0,1.0,2,1,8.378850241794492,18957316,-inf,0.0,4.912654885736052,18496.0,4354.0,8.378850241794492,18957316.0,4218.0,8.34711636103872,17791524.0
LP002473,1,1,0,0,0,8334,0.0,160.0,360.0,1.0,1,0,9.0280988119824,69455556,-inf,0.0,5.075173815233827,25600.0,8334.0,9.0280988119824,69455556.0,8174.0,9.008713664124222,66814276.0
LP002484,1,1,3,0,0,7740,0.0,128.0,180.0,1.0,0,1,8.954156966583772,59907600,-inf,0.0,4.852030263919617,16384.0,7740.0,8.954156966583772,59907600.0,7612.0,8.93748122841604,57942544.0
LP002487,1,1,0,0,0,3015,2188.0,153.0,360.0,1.0,2,1,8.011355109161286,9090225,7.690743163541872,4787344.0,5.030437921392435,23409.0,5203.0,8.556990661290303,27071209.0,5050.0,8.527143522269405,25502500.0
LP002493,1,0,0,0,0,4166,0.0,98.0,360.0,0.0,1,0,8.334711621820917,17355556,-inf,0.0,4.584967478670572,9604.0,4166.0,8.334711621820917,17355556.0,4068.0,8.31090675716845,16548624.0
LP002494,1,0,0,0,0,6000,0.0,140.0,360.0,1.0,2,1,8.699514748210191,36000000,-inf,0.0,4.941642422609304,19600.0,6000.0,8.699514748210191,36000000.0,5860.0,8.675904882571059,34339600.0
